"export-world data (NetLogo 5.0.5)"
"AntsFarming.nlogo"
"05/24/2014 21:59:17:445 +0200"

"RANDOM STATE"
"0 0 -1727483681 361 0.0 false 432138954 1238003727 -503955896 974331397 1637026404 -761195360 581032831 -1994173786 1134774161 353894518 1054923514 -1629632239 -1546588192 -120248331 1809411762 -143903072 1359736508 409297892 437551439 1997941305 660421135 1509819466 -702189865 495472329 549689801 -100052139 1433203750 -181126624 -1748575634 1849184675 -1164540090 -841712993 -1988964837 -883074904 -1339926743 -620304359 327505155 269672947 893825549 -1862549252 2100726841 -137216459 2041381043 -548744191 946491294 2112182093 -1548238041 -1440509329 966509682 1909269744 -1453210790 721275279 879465874 782531503 572308354 -1792631289 1359562325 330708315 1053666290 1420732002 1183055007 1167706334 2050576072 -1962599745 1657213586 1302034333 82058923 -1065142468 1279416545 720289247 796885455 944536142 722379633 2066154798 1272864658 1224589232 -574516627 -1929853340 -1763382846 -1436884873 1873701633 2053386281 -394911973 1155036299 2044823113 1873927124 224090058 1005856671 -1186723456 87268176 1204183509 -915015120 2075262653 -1596032704 1604787597 2115969993 -1570765789 -367463887 -702298984 -1038381999 -121071959 -669804093 897193402 1335382469 943574246 275912393 -458501218 1375793700 -730600618 259880208 1323956862 -1552742892 -906888300 866332862 824145570 2113828951 644260908 637977824 1441397472 -1218039040 1213278150 1472326724 -260389873 -776876153 -2134436262 1373057025 662710779 -1620910659 1524695015 332099405 114145543 -255053699 467352752 -630610701 1556956784 -423473988 -739304765 482407692 1477742399 -703269791 -1109209011 1393620409 -501715049 1294918415 1859503706 -658251759 1543459393 -338643714 -1727187808 1615400124 953894352 423876622 -15784645 1926819282 -1306265035 -1464320367 -1807726596 2058138170 1503954303 1517030393 1352568457 -561547226 -1364487919 1024486080 -45903820 -752226263 -822291279 2031161367 -652875153 -1112178641 1603873036 -852558441 -2090857895 1368196046 136375324 -68189293 2132360869 -482544275 -193461446 2117004570 1594524284 -350165243 -1015455551 -1909751149 1782106562 -931558714 1568696097 2065444549 734885740 804884934 1618249213 -1200668468 1379661431 -474202229 -1400487486 -1036720485 -512141882 1507432240 -1599530145 2143014607 1262411538 -866908944 -478222910 -299754968 1740723602 1854578272 1831098414 150419283 1224884857 910021283 -644338371 765842008 1233280354 100819551 -914388664 1198109259 1655557332 390512995 201066800 1441467950 -1584531392 -2051946105 -2134851827 1751897764 1820044186 -2130671897 -745817960 -1234168908 2067916640 -1529104296 482949466 1984347720 1225169925 1155254470 472873574 1077074539 1543490573 -1400470920 1442280793 1839320115 -1080263966 1075090978 -449564567 -123674517 617255520 -25725181 1485764402 -1347157951 1883350959 -2054564398 2051622594 -828132628 -508561675 716320447 1592133252 -2078087382 1704499623 -698843543 -1142755802 1036355808 954530168 1693568676 -418017794 -1846307186 -2145014560 125715111 620342604 1900436181 -1131715256 786522341 1171265617 1742160675 -1385825832 -1479143688 -1780052970 1906056359 -1481630098 -387711183 865369657 -16438558 889718213 -599657118 -747909912 -872619154 78848476 576977618 -1929342613 -529427792 -1237453610 1724096267 258574890 -777155863 -74128723 971081319 1600783340 -1065714956 -960980418 947990716 -2090232573 -980751623 -1842631083 1701586505 -1136402200 -2110668753 1666347330 -1451070388 -2031775435 1811768741 1269477613 480545147 1634806847 -2069222585 1515935675 -173365934 -1317169560 466220482 956811797 1367111160 -1311585300 94787277 329282330 17945475 -1289559218 1041729298 37964288 -1565368670 2065221963 -1536111644 1647576742 817212763 -1840378263 2029600679 -162604388 -1553381703 748525681 -1035708731 -271178634 -952266309 683025030 914173342 444922871 78771253 1574595459 250207485 -1885531785 1419762240 -1122624976 -1836685529 354572160 444535117 -576980953 -794971622 -306392963 540133883 1440404324 -958284149 624532412 1400211600 -464081597 -994652403 2105895873 -327625019 -966932685 1306430256 833663437 -1341755740 1547662501 2019851644 2001332781 1429966654 -1067843713 -1193366048 1848410557 1345218555 2053112279 1956907488 137985694 1128211806 -1634247294 883110300 1681720612 797574791 -1787568462 1943963886 1888467402 1941644819 675155023 -2045102903 432251321 -1726845788 1767566264 88015220 2038413486 -1024678722 -65151027 -631138438 7469477 -1095939477 161880926 -119871506 -341117446 1463206564 -1703419051 888966206 1203683917 505706685 1339636575 -363312023 1025090043 997017272 514639236 512831583 -212073756 -181861974 1842086948 476006748 -511031566 -129230047 -1172409910 493239841 1079334188 -939770945 -845652035 -384243470 -1134752907 1017425423 1354796108 800877788 -1110454795 1403331615 -2055577325 1217135535 840901925 345479646 900919767 395432266 -625902253 1997955701 552578335 1257989579 1964135545 1467831652 397055206 -1282979164 -713177899 1255120781 1554594012 1142528071 -700578218 -974076631 -1374536869 -995187595 -1608791082 -138522804 -1042592036 -1057697914 -85690802 424204655 319983465 1206465328 -1081052272 -313266067 1948289878 1847451597 -1580119253 1151583393 -1529022212 -750612274 17506648 -1574874936 1014427582 418675685 1638539841 -855525979 -753130459 -1252578060 2081557725 -857022015 571600245 864443980 -1856065694 -911588088 135013152 1913933576 -1580196221 676218766 -1924434068 -1586132933 -1260397331 1693060895 -717335269 1641177938 -1353727791 1841652488 -184465036 -1756357931 215910489 -496471675 1771556119 -1588111757 -1988160107 1245639956 -84749587 -22768896 1261904086 -2066760312 -1600268437 -2146696847 1233318237 -1060696374 56496415 -1681661429 -240775252 -1687469192 346988986 -1922551300 1774546013 -1881123872 -966896504 379586171 1246324425 1847907489 542469298 1951423871 1355374283 -669963882 -697149120 -1540468326 1405954871 1272783462 463109259 75631769 1949228255 -351559297 -116194396 894670601 -1142916143 907311387 -1214279370 -773690457 -1544708918 -610250107 -1455366171 -300351463 633443763 452798969 -2132404030 -50697073 312882685 -2113627302 -273649768 1449868534 -286997561 -309988154 -101060420 -2018009306 381622188 -1376904259 -403076185 1261932142 -941086511 -363646244 1406932317 717227093 2126048851 1084833721 -544038418 -51956416 2074987383 855582274 990168823 -1220612498 -792961271 -101316425 -1820974977 -450531831 1975875689 -477540026 512643224 1406438829 1005376264 -97590184 917311723 332368596 510483750 829895813 -1360180666 73617206 -348342349 -806987306 977377983 140283215 -1366227755 1199883826 1480388199 579020980 -991009796 1503408985 -479938479 -1094646170 -1684406850 683319290 -1774935228 9465265 1678264744 30400512 -1956108043 1052696735 1514998343 947003752 1707505156 1861897341 -1766022746 1439548786 812130716 424576134 -853219632 -1484936153 -293858541 776256473 303128509 1584879548 -235394480 1284574400"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","diffusion-rate","evaporation-rate","farming-probability","food-collected","grow-time","population","time-to-drop"
"-35","35","-35","35","0","nobody","100","""NEITHER""","0","23","7","25","0","150","100","30"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","time-carrying"
"0","15","84","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"1","15","169","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"2","15","187","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"3","15","201","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"4","15","256","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"5","15","97","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"6","15","182","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"7","15","264","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"8","15","245","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"9","15","208","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"10","15","59","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"11","15","263","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"12","15","33","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"13","15","110","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"14","15","169","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"15","15","179","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"16","15","26","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"17","15","310","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"18","15","120","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"19","15","307","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"20","15","181","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"21","15","46","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"22","15","341","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"23","15","113","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"24","15","11","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"25","15","130","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"26","15","337","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"27","15","58","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"28","15","316","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"29","15","47","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"30","15","249","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"31","15","252","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"32","15","2","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"33","15","48","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"34","15","318","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"35","15","246","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"36","15","242","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"37","15","148","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"38","15","258","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"39","15","37","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"40","15","50","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"41","15","137","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"42","15","238","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"43","15","184","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"44","15","262","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"45","15","127","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"46","15","9","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"47","15","220","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"48","15","331","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"49","15","141","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"50","15","309","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"51","15","251","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"52","15","259","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"53","15","342","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"54","15","26","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"55","15","84","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"56","15","319","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"57","15","345","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"58","15","179","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"59","15","285","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"60","15","141","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"61","15","207","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"62","15","185","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"63","15","147","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"64","15","26","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"65","15","215","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"66","15","343","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"67","15","339","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"68","15","281","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"69","15","304","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"70","15","200","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"71","15","154","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"72","15","27","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"73","15","242","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"74","15","317","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"75","15","76","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"76","15","153","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"77","15","113","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"78","15","258","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"79","15","312","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"80","15","346","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
"81","15","292","0","0","""bug""","""""","9.9","{all-turtles}","false","2","1","""up""","0"
